04/10/14|04/11/14||EDT|1|F|N|Amherst|MA|42.4003|-72.5236|OZONE||Good|No||Massachusetts Dept. of Environmental Protection
04/10/14|04/09/14||PDT|-1|Y|Y|Anacortes|WA|48.5205|-122.6142|OZONE|35|Good|No||Northwest Clean Air Agency
04/10/14|04/09/14||PDT|-1|Y|N|Anacortes|WA|48.5205|-122.6142|PM2.5|16|Good|No||Northwest Clean Air Agency
04/10/14|04/10/14|19:00|PDT|0|O|Y|Anacortes|WA|48.5205|-122.6142|PM2.5|20|Good|No||Northwest Clean Air Agency
04/10/14|04/10/14||PDT|0|F|Y|Anacortes|WA|48.5205|-122.6142|PM2.5||Good|No||Northwest Clean Air Agency
04/10/14|04/10/14||PDT|0|F|N|Anacortes|WA|48.5205|-122.6142|OZONE||Good|No||Northwest Clean Air Agency
04/10/14|04/11/14||PDT|1|F|Y|Anacortes|WA|48.5205|-122.6142|PM2.5||Good|No||Northwest Clean Air Agency
04/10/14|04/11/14||PDT|1|F|N|Anacortes|WA|48.5205|-122.6142|OZONE||Good|No||Northwest Clean Air Agency
04/10/14|04/12/14||PDT|2|F|Y|Anacortes|WA|48.5205|-122.6142|PM2.5||Good|No||Northwest Clean Air Agency
04/10/14|04/12/14||PDT|2|F|N|Anacortes|WA|48.5205|-122.6142|OZONE||Good|No||Northwest Clean Air Agency
04/10/14|04/13/14||PDT|3|F|Y|Anacortes|WA|48.5205|-122.6142|PM2.5||Good|No||Northwest Clean Air Agency
04/10/14|04/13/14||PDT|3|F|N|Anacortes|WA|48.5205|-122.6142|OZONE||Good|No||Northwest Clean Air Agency
04/10/14|04/14/14||PDT|4|F|Y|Anacortes|WA|48.5205|-122.6142|PM2.5||Good|No||Northwest Clean Air Agency
04/10/14|04/14/14||PDT|4|F|N|Anacortes|WA|48.5205|-122.6142|OZONE||Good|No||Northwest Clean Air Agency
04/10/14|04/09/14||ADT|-1|Y|Y|Anchorage|AK|61.2167|-149.9000|PM10|23|Good|No||State of Alaska DEC
04/10/14|04/09/14||ADT|-1|Y|N|Anchorage|AK|61.2167|-149.9000|PM2.5|16|Good|No||State of Alaska DEC
04/10/14|04/09/14||EDT|-1|Y|Y|Ann Arbor|MI|42.2754|-83.7308|OZONE|46|Good|No||Michigan Department of Environmental Quality
04/10/14|04/09/14||EDT|-1|Y|N|Ann Arbor|MI|42.2754|-83.7308|PM2.5|29|Good|No||Michigan Department of Environmental Quality
04/10/14|04/10/14|22:00|EDT|0|O|Y|Ann Arbor|MI|42.2754|-83.7308|PM2.5|55|Moderate|No||Michigan Department of Environmental Quality
04/10/14|04/10/14|22:00|EDT|0|O|N|Ann Arbor|MI|42.2754|-83.7308|OZONE|30|Good|No||Michigan Department of Environmental Quality
04/07/14|04/10/14||EDT|3|F|Y|Ann Arbor|MI|42.2754|-83.7308|PM2.5||Moderate|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/07/14|04/10/14||EDT|3|F|N|Ann Arbor|MI|42.2754|-83.7308|OZONE||Good|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/07/14|04/11/14||EDT|4|F|Y|Ann Arbor|MI|42.2754|-83.7308|PM2.5||Good|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/07/14|04/11/14||EDT|4|F|N|Ann Arbor|MI|42.2754|-83.7308|OZONE||Good|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/07/14|04/12/14||EDT|5|F|Y|Ann Arbor|MI|42.2754|-83.7308|PM2.5||Moderate|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/07/14|04/12/14||EDT|5|F|N|Ann Arbor|MI|42.2754|-83.7308|OZONE||Good|No|FORECAST SUMMARY:  Monday, April 7th, 2014 through Monday, April 14th, 2014   Ozone: 8-hour concentrations are expected to be Good through the forecast period…  PM-2.5:  24-hour Fine Particulate concentrations are expected to be Good to Low Moderate through the forecast period…   FORECAST DISCUSSION:  We will be looking at a couple of active weather systems during this forecast period.  As of Monday morning, we are tracking a low pressure system passing just to the south of Michigan.  Easterly winds will back around to northwest winds as this system passes by.  The backing winds will keep our Air Quality in the Good category.  The two active weather systems we will be tracking, this week, are expected to pass through the Midwest during Thursday night and again on Sunday.  Surface winds prior to each system will be brisk and from the southwest which could provide some minor creep in fine particulates.  The brisk winds, however, should act to keep the atmosphere well mixed and generally in the Good to Low Moderate range.   EXTENDED FORECAST:  Northwest winds, following the Sunday front, will provide cooler temperatures and clean Air Quality.    Forecast updated by Jim Haywood: Monday, April 7th, 2014  Next forecast update: Monday, April 14th, 2014|Michigan Department of Environmental Quality
04/09/14|04/10/14||PDT|1|F|Y|Antelope Vly|CA|34.6694|-118.1305|OZONE|42|Good|No||Antelope Valley AQMD
04/09/14|04/10/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|PM2.5|38|Good|No||Antelope Valley AQMD
04/09/14|04/10/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|PM10|17|Good|No||Antelope Valley AQMD
04/09/14|04/10/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|CO|15|Good|No||Antelope Valley AQMD
04/09/14|04/10/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|NO2|20|Good|No||Antelope Valley AQMD
04/10/14|04/11/14||PDT|1|F|Y|Antelope Vly|CA|34.6694|-118.1305|OZONE|42|Good|No||Antelope Valley AQMD
04/10/14|04/11/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|PM2.5|33|Good|No||Antelope Valley AQMD
04/10/14|04/11/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|PM10|16|Good|No||Antelope Valley AQMD
04/10/14|04/11/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|CO|15|Good|No||Antelope Valley AQMD
04/10/14|04/11/14||PDT|1|F|N|Antelope Vly|CA|34.6694|-118.1305|NO2|20|Good|No||Antelope Valley AQMD
04/09/14|04/10/14||PDT|1|F|Y|Anza Vly|CA|33.5603|-116.7659|PM2.5|50|Good|No||South Coast AQMD
04/09/14|04/10/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|PM10|23|Good|No||South Coast AQMD
04/09/14|04/10/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|OZONE|42|Good|No||South Coast AQMD
04/09/14|04/10/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|CO|15|Good|No||South Coast AQMD
04/09/14|04/10/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|NO2|20|Good|No||South Coast AQMD
04/10/14|04/11/14||PDT|1|F|Y|Anza Vly|CA|33.5603|-116.7659|PM2.5|42|Good|No||South Coast AQMD
04/10/14|04/11/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|PM10|19|Good|No||South Coast AQMD
04/10/14|04/11/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|OZONE|42|Good|No||South Coast AQMD
04/10/14|04/11/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|CO|15|Good|No||South Coast AQMD
04/10/14|04/11/14||PDT|1|F|N|Anza Vly|CA|33.5603|-116.7659|NO2|20|Good|No||South Coast AQMD
04/10/14|04/09/14||MST|-1|Y|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|47|Good|No||Pinal County Air Quality Control District
04/10/14|04/10/14|19:00|MST|0|O|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|40|Good|No||Pinal County Air Quality Control District
04/10/14|04/10/14||MST|0|F|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|50|Good|No|Updated Thursday, April 10, 2014 at 11:15 a.m. The high clouds expected today are slower to arrive than originally anticipated and won’t arrive until later this evening. Therefore there will plenty of sunshine which will help the afternoon temperatures approach the century mark today. The well above normal temperatures and abundant sunshine will help ozone formation today. The ozone forecast for today will remain in the good AQI category, however there’s a decent chance that the northern portions of the County could reach the moderate AQI category today. Friday will feature less emissions and more high clouds during the first half of the day. Therefore the good AQI forecast for ozone will remain. A weak upper level low will move into the area this upcoming weekend and help temperatures drop back to more comfortable ranges and bring breezy conditions on Saturday. The PM10 levels will be slightly impacted on Saturday with most areas in the upper good to low moderate range on the AQI scale. The PM10 levels will drop on Sunday as the winds diminish and less dust causing activities will keep most areas in the good AQI category (excluding Stanfield and Cowtown). Check back on Friday for an updated air quality forecast. Forecaster – S. DiBiase|Pinal County Air Quality Control District
04/10/14|04/11/14||MST|1|F|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|50|Good|No|Updated Thursday, April 10, 2014 at 11:15 a.m. The high clouds expected today are slower to arrive than originally anticipated and won’t arrive until later this evening. Therefore there will plenty of sunshine which will help the afternoon temperatures approach the century mark today. The well above normal temperatures and abundant sunshine will help ozone formation today. The ozone forecast for today will remain in the good AQI category, however there’s a decent chance that the northern portions of the County could reach the moderate AQI category today. Friday will feature less emissions and more high clouds during the first half of the day. Therefore the good AQI forecast for ozone will remain. A weak upper level low will move into the area this upcoming weekend and help temperatures drop back to more comfortable ranges and bring breezy conditions on Saturday. The PM10 levels will be slightly impacted on Saturday with most areas in the upper good to low moderate range on the AQI scale. The PM10 levels will drop on Sunday as the winds diminish and less dust causing activities will keep most areas in the good AQI category (excluding Stanfield and Cowtown). Check back on Friday for an updated air quality forecast. Forecaster – S. DiBiase|Pinal County Air Quality Control District
04/10/14|04/12/14||MST|2|F|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|49|Good|No|Updated Thursday, April 10, 2014 at 11:15 a.m. The high clouds expected today are slower to arrive than originally anticipated and won’t arrive until later this evening. Therefore there will plenty of sunshine which will help the afternoon temperatures approach the century mark today. The well above normal temperatures and abundant sunshine will help ozone formation today. The ozone forecast for today will remain in the good AQI category, however there’s a decent chance that the northern portions of the County could reach the moderate AQI category today. Friday will feature less emissions and more high clouds during the first half of the day. Therefore the good AQI forecast for ozone will remain. A weak upper level low will move into the area this upcoming weekend and help temperatures drop back to more comfortable ranges and bring breezy conditions on Saturday. The PM10 levels will be slightly impacted on Saturday with most areas in the upper good to low moderate range on the AQI scale. The PM10 levels will drop on Sunday as the winds diminish and less dust causing activities will keep most areas in the good AQI category (excluding Stanfield and Cowtown). Check back on Friday for an updated air quality forecast. Forecaster – S. DiBiase|Pinal County Air Quality Control District
04/10/14|04/13/14||MST|3|F|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|55|Moderate|No|Updated Thursday, April 10, 2014 at 11:15 a.m. The high clouds expected today are slower to arrive than originally anticipated and won’t arrive until later this evening. Therefore there will plenty of sunshine which will help the afternoon temperatures approach the century mark today. The well above normal temperatures and abundant sunshine will help ozone formation today. The ozone forecast for today will remain in the good AQI category, however there’s a decent chance that the northern portions of the County could reach the moderate AQI category today. Friday will feature less emissions and more high clouds during the first half of the day. Therefore the good AQI forecast for ozone will remain. A weak upper level low will move into the area this upcoming weekend and help temperatures drop back to more comfortable ranges and bring breezy conditions on Saturday. The PM10 levels will be slightly impacted on Saturday with most areas in the upper good to low moderate range on the AQI scale. The PM10 levels will drop on Sunday as the winds diminish and less dust causing activities will keep most areas in the good AQI category (excluding Stanfield and Cowtown). Check back on Friday for an updated air quality forecast. Forecaster – S. DiBiase|Pinal County Air Quality Control District
04/10/14|04/14/14||MST|4|F|Y|Apache Junction|AZ|33.4214|-111.5436|OZONE|55|Moderate|No|Updated Thursday, April 10, 2014 at 11:15 a.m. The high clouds expected today are slower to arrive than originally anticipated and won’t arrive until later this evening. Therefore there will plenty of sunshine which will help the afternoon temperatures approach the century mark today. The well above normal temperatures and abundant sunshine will help ozone formation today. The ozone forecast for today will remain in the good AQI category, however there’s a decent chance that the northern portions of the County could reach the moderate AQI category today. Friday will feature less emissions and more high clouds during the first half of the day. Therefore the good AQI forecast for ozone will remain. A weak upper level low will move into the area this upcoming weekend and help temperatures drop back to more comfortable ranges and bring breezy conditions on Saturday. The PM10 levels will be slightly impacted on Saturday with most areas in the upper good to low moderate range on the AQI scale. The PM10 levels will drop on Sunday as the winds diminish and less dust causing activities will keep most areas in the good AQI category (excluding Stanfield and Cowtown). Check back on Friday for an updated air quality forecast. Forecaster – S. DiBiase|Pinal County Air Quality Control District
